Metrica,Periodo,Ambito,Italiani,Stranieri
Presenze,2018-09,"Trento, Monte Bondone e Altopiano di Pinè",26492,30633
Presenze,2018-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",78228,31838
Presenze,2018-09,Val di Fiemme e Val di Cembra,43295,26582
Presenze,2018-09,Val di Fassa,107813,31168
Presenze,2018-09,"San Martino di Castrozza, Primiero e Vanoi",39435,4608
Presenze,2018-09,"Valsugana, Tesino e Valle dei Mocheni",32938,30986
Presenze,2018-09,Altipiani cimbri e Vigolana,19711,8043
Presenze,2018-09,"Rovereto, Vallagarina e Monte Baldo",12608,6238
Presenze,2018-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",48454,249093
Presenze,2018-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",33793,16316
Presenze,2018-09,Val di Sole,40685,20075
Presenze,2018-09,Val di Non,16187,11508
Presenze,2018-10,"Trento, Monte Bondone e Altopiano di Pinè",22951,15786
Presenze,2018-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",9291,14912
Presenze,2018-10,Val di Fiemme e Val di Cembra,6711,15979
Presenze,2018-10,Val di Fassa,9067,3858
Presenze,2018-10,"San Martino di Castrozza, Primiero e Vanoi",6038,1400
Presenze,2018-10,"Valsugana, Tesino e Valle dei Mocheni",11834,15665
Presenze,2018-10,Altipiani cimbri e Vigolana,1597,1644
Presenze,2018-10,"Rovereto, Vallagarina e Monte Baldo",7102,4302
Presenze,2018-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",36022,157024
Presenze,2018-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",5574,2273
Presenze,2018-10,Val di Sole,3842,5085
Presenze,2018-10,Val di Non,10988,6087
Presenze,2018-11,"Trento, Monte Bondone e Altopiano di Pinè",28084,7734
Presenze,2018-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",5635,2919
Presenze,2018-11,Val di Fiemme e Val di Cembra,4091,1030
Presenze,2018-11,Val di Fassa,4706,1131
Presenze,2018-11,"San Martino di Castrozza, Primiero e Vanoi",5154,239
Presenze,2018-11,"Valsugana, Tesino e Valle dei Mocheni",10312,3725
Presenze,2018-11,Altipiani cimbri e Vigolana,2054,286
Presenze,2018-11,"Rovereto, Vallagarina e Monte Baldo",6147,2181
Presenze,2018-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",22073,27240
Presenze,2018-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",6569,1552
Presenze,2018-11,Val di Sole,2362,898
Presenze,2018-11,Val di Non,6770,1181
Presenze,2018-12,"Trento, Monte Bondone e Altopiano di Pinè",56009,11881
Presenze,2018-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",88584,9678
Presenze,2018-12,Val di Fiemme e Val di Cembra,61946,33655
Presenze,2018-12,Val di Fassa,152986,48540
Presenze,2018-12,"San Martino di Castrozza, Primiero e Vanoi",44582,3001
Presenze,2018-12,"Valsugana, Tesino e Valle dei Mocheni",30027,2538
Presenze,2018-12,Altipiani cimbri e Vigolana,40038,6473
Presenze,2018-12,"Rovereto, Vallagarina e Monte Baldo",16979,2530
Presenze,2018-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",44046,21169
Presenze,2018-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",97645,33932
Presenze,2018-12,Val di Sole,106810,65598
Presenze,2018-12,Val di Non,16951,2887
Arrivi,2019-01,"Trento, Monte Bondone e Altopiano di Pinè",16499,5281
Arrivi,2019-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",32518,5726
Arrivi,2019-01,Val di Fiemme e Val di Cembra,15840,14046
Arrivi,2019-01,Val di Fassa,46421,27574
Arrivi,2019-01,"San Martino di Castrozza, Primiero e Vanoi",14767,2581
Arrivi,2019-01,"Valsugana, Tesino e Valle dei Mocheni",4213,614
Arrivi,2019-01,Altipiani cimbri e Vigolana,14356,5965
Arrivi,2019-01,"Rovereto, Vallagarina e Monte Baldo",6147,1307
Arrivi,2019-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",9309,6890
Arrivi,2019-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",24478,14295
Arrivi,2019-01,Val di Sole,28811,21715
Arrivi,2019-01,Val di Non,4207,398
Arrivi,2019-02,"Trento, Monte Bondone e Altopiano di Pinè",15329,7387
Arrivi,2019-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",31314,8662
Arrivi,2019-02,Val di Fiemme e Val di Cembra,15620,16176
Arrivi,2019-02,Val di Fassa,42565,34414
Arrivi,2019-02,"San Martino di Castrozza, Primiero e Vanoi",17203,3806
Arrivi,2019-02,"Valsugana, Tesino e Valle dei Mocheni",4492,1027
Arrivi,2019-02,Altipiani cimbri e Vigolana,14113,8914
Arrivi,2019-02,"Rovereto, Vallagarina e Monte Baldo",6065,1227
Arrivi,2019-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",6244,2679
Arrivi,2019-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",24692,17017
Arrivi,2019-02,Val di Sole,24785,29892
Arrivi,2019-02,Val di Non,3890,401
Arrivi,2019-03,"Trento, Monte Bondone e Altopiano di Pinè",17491,7116
Arrivi,2019-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",23045,6398
Arrivi,2019-03,Val di Fiemme e Val di Cembra,14068,13457
Arrivi,2019-03,Val di Fassa,34260,27826
Arrivi,2019-03,"San Martino di Castrozza, Primiero e Vanoi",13063,1838
Arrivi,2019-03,"Valsugana, Tesino e Valle dei Mocheni",5167,1333
Arrivi,2019-03,Altipiani cimbri e Vigolana,10321,4939
Arrivi,2019-03,"Rovereto, Vallagarina e Monte Baldo",5730,1176
Arrivi,2019-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",12194,15553
Arrivi,2019-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",25024,11861
Arrivi,2019-03,Val di Sole,22889,25689
Arrivi,2019-03,Val di Non,3774,436
Arrivi,2019-04,"Trento, Monte Bondone e Altopiano di Pinè",14435,7644
Arrivi,2019-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",5499,2637
Arrivi,2019-04,Val di Fiemme e Val di Cembra,5208,2506
Arrivi,2019-04,Val di Fassa,4016,813
Arrivi,2019-04,"San Martino di Castrozza, Primiero e Vanoi",3458,196
Arrivi,2019-04,"Valsugana, Tesino e Valle dei Mocheni",7845,3594
Arrivi,2019-04,Altipiani cimbri e Vigolana,1445,119
Arrivi,2019-04,"Rovereto, Vallagarina e Monte Baldo",3917,2768
Arrivi,2019-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",20060,44403
Arrivi,2019-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4923,2196
Arrivi,2019-04,Val di Sole,4331,5793
Arrivi,2019-04,Val di Non,4963,1330
Arrivi,2019-05,"Trento, Monte Bondone e Altopiano di Pinè",13486,10391
Arrivi,2019-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",3514,5726
Arrivi,2019-05,Val di Fiemme e Val di Cembra,3036,2607
Arrivi,2019-05,Val di Fassa,2414,1864
Arrivi,2019-05,"San Martino di Castrozza, Primiero e Vanoi",2865,1366
Arrivi,2019-05,"Valsugana, Tesino e Valle dei Mocheni",7270,6994
Arrivi,2019-05,Altipiani cimbri e Vigolana,1627,796
Arrivi,2019-05,"Rovereto, Vallagarina e Monte Baldo",3848,4147
Arrivi,2019-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",12156,50686
Arrivi,2019-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",1681,1187
Arrivi,2019-05,Val di Sole,3756,2762
Arrivi,2019-05,Val di Non,3950,2677
Arrivi,2019-06,"Trento, Monte Bondone e Altopiano di Pinè",14139,16777
Arrivi,2019-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",22326,8263
Arrivi,2019-06,Val di Fiemme e Val di Cembra,12497,6816
Arrivi,2019-06,Val di Fassa,28459,10099
Arrivi,2019-06,"San Martino di Castrozza, Primiero e Vanoi",9594,1919
Arrivi,2019-06,"Valsugana, Tesino e Valle dei Mocheni",9802,9195
Arrivi,2019-06,Altipiani cimbri e Vigolana,8008,2311
Arrivi,2019-06,"Rovereto, Vallagarina e Monte Baldo",4585,4257
Arrivi,2019-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",19183,65731
Arrivi,2019-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",10689,3264
Arrivi,2019-06,Val di Sole,12172,5783
Arrivi,2019-06,Val di Non,5231,3906
Arrivi,2019-07,"Trento, Monte Bondone e Altopiano di Pinè",18682,19788
Arrivi,2019-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",34150,6918
Arrivi,2019-07,Val di Fiemme e Val di Cembra,23628,5273
Arrivi,2019-07,Val di Fassa,61506,12300
Arrivi,2019-07,"San Martino di Castrozza, Primiero e Vanoi",19094,4202
Arrivi,2019-07,"Valsugana, Tesino e Valle dei Mocheni",13040,8345
Arrivi,2019-07,Altipiani cimbri e Vigolana,14613,2591
Arrivi,2019-07,"Rovereto, Vallagarina e Monte Baldo",5358,4170
Arrivi,2019-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",22493,70085
Arrivi,2019-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",28650,6733
Arrivi,2019-07,Val di Sole,40861,5975
Arrivi,2019-07,Val di Non,8772,4335
Arrivi,2019-08,"Trento, Monte Bondone e Altopiano di Pinè",24730,17332
Arrivi,2019-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",44379,5188
Arrivi,2019-08,Val di Fiemme e Val di Cembra,30564,3163
Arrivi,2019-08,Val di Fassa,77008,8968
Arrivi,2019-08,"San Martino di Castrozza, Primiero e Vanoi",24274,1507
Arrivi,2019-08,"Valsugana, Tesino e Valle dei Mocheni",20673,6936
Arrivi,2019-08,Altipiani cimbri e Vigolana,19002,1651
Arrivi,2019-08,"Rovereto, Vallagarina e Monte Baldo",7965,4295
Arrivi,2019-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",37656,63359
Arrivi,2019-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",40306,5065
Arrivi,2019-08,Val di Sole,51680,4726
Arrivi,2019-08,Val di Non,11234,3672
Arrivi,2019-09,"Trento, Monte Bondone e Altopiano di Pinè",15096,15792
Arrivi,2019-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",17380,9710
Arrivi,2019-09,Val di Fiemme e Val di Cembra,10712,7267
Arrivi,2019-09,Val di Fassa,24945,9761
Arrivi,2019-09,"San Martino di Castrozza, Primiero e Vanoi",10500,1975
Arrivi,2019-09,"Valsugana, Tesino e Valle dei Mocheni",10045,8731
Arrivi,2019-09,Altipiani cimbri e Vigolana,5315,2230
Arrivi,2019-09,"Rovereto, Vallagarina e Monte Baldo",5005,4245
Arrivi,2019-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",18682,62518
Arrivi,2019-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",11193,4892
Arrivi,2019-09,Val di Sole,10188,6953
Arrivi,2019-09,Val di Non,6822,4958
Arrivi,2019-10,"Trento, Monte Bondone e Altopiano di Pinè",16036,8076
Arrivi,2019-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",5189,4490
Arrivi,2019-10,Val di Fiemme e Val di Cembra,3490,4635
Arrivi,2019-10,Val di Fassa,5703,2919
Arrivi,2019-10,"San Martino di Castrozza, Primiero e Vanoi",3655,535
Arrivi,2019-10,"Valsugana, Tesino e Valle dei Mocheni",5628,5799
Arrivi,2019-10,Altipiani cimbri e Vigolana,737,293
Arrivi,2019-10,"Rovereto, Vallagarina e Monte Baldo",4119,2977
Arrivi,2019-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",17184,43349
Arrivi,2019-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3430,1261
Arrivi,2019-10,Val di Sole,2670,2076
Arrivi,2019-10,Val di Non,6148,3014
Arrivi,2019-11,"Trento, Monte Bondone e Altopiano di Pinè",18158,3796
Arrivi,2019-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",3098,973
Arrivi,2019-11,Val di Fiemme e Val di Cembra,2692,466
Arrivi,2019-11,Val di Fassa,4202,330
Arrivi,2019-11,"San Martino di Castrozza, Primiero e Vanoi",2289,109
Arrivi,2019-11,"Valsugana, Tesino e Valle dei Mocheni",6826,956
Arrivi,2019-11,Altipiani cimbri e Vigolana,1328,70
Arrivi,2019-11,"Rovereto, Vallagarina e Monte Baldo",3616,1511
Arrivi,2019-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14285,8042
Arrivi,2019-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",5248,643
Arrivi,2019-11,Val di Sole,1873,1431
Arrivi,2019-11,Val di Non,3793,819
Arrivi,2019-12,"Trento, Monte Bondone e Altopiano di Pinè",29705,5074
Arrivi,2019-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",26550,2964
Arrivi,2019-12,Val di Fiemme e Val di Cembra,21124,8719
Arrivi,2019-12,Val di Fassa,46825,11955
Arrivi,2019-12,"San Martino di Castrozza, Primiero e Vanoi",15597,1149
Arrivi,2019-12,"Valsugana, Tesino e Valle dei Mocheni",13695,801
Arrivi,2019-12,Altipiani cimbri e Vigolana,14219,1706
Arrivi,2019-12,"Rovereto, Vallagarina e Monte Baldo",6859,1297
Arrivi,2019-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",21144,7002
Arrivi,2019-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",31489,8279
Arrivi,2019-12,Val di Sole,31391,15058
Arrivi,2019-12,Val di Non,7682,960
Presenze,2019-01,"Trento, Monte Bondone e Altopiano di Pinè",37736,20627
Presenze,2019-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",137489,31162
Presenze,2019-01,Val di Fiemme e Val di Cembra,54970,75190
Presenze,2019-01,Val di Fassa,203216,172784
Presenze,2019-01,"San Martino di Castrozza, Primiero e Vanoi",57236,14891
Presenze,2019-01,"Valsugana, Tesino e Valle dei Mocheni",11682,2601
Presenze,2019-01,Altipiani cimbri e Vigolana,49245,34490
Presenze,2019-01,"Rovereto, Vallagarina e Monte Baldo",20986,4446
Presenze,2019-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",22026,22836
Presenze,2019-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",104740,89527
Presenze,2019-01,Val di Sole,146866,139637
Presenze,2019-01,Val di Non,10663,1321
Presenze,2019-02,"Trento, Monte Bondone e Altopiano di Pinè",29866,30755
Presenze,2019-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",129245,45986
Presenze,2019-02,Val di Fiemme e Val di Cembra,47513,97152
Presenze,2019-02,Val di Fassa,181871,215766
Presenze,2019-02,"San Martino di Castrozza, Primiero e Vanoi",62054,22579
Presenze,2019-02,"Valsugana, Tesino e Valle dei Mocheni",10524,4293
Presenze,2019-02,Altipiani cimbri e Vigolana,44667,53523
Presenze,2019-02,"Rovereto, Vallagarina e Monte Baldo",18636,3921
Presenze,2019-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",11086,5720
Presenze,2019-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",100196,108766
Presenze,2019-02,Val di Sole,114188,191591
Presenze,2019-02,Val di Non,7995,1193
Presenze,2019-03,"Trento, Monte Bondone e Altopiano di Pinè",33921,24488
Presenze,2019-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",97745,29692
Presenze,2019-03,Val di Fiemme e Val di Cembra,39769,78709
Presenze,2019-03,Val di Fassa,149044,173374
Presenze,2019-03,"San Martino di Castrozza, Primiero e Vanoi",50441,9939
Presenze,2019-03,"Valsugana, Tesino e Valle dei Mocheni",11611,4306
Presenze,2019-03,Altipiani cimbri e Vigolana,35907,27373
Presenze,2019-03,"Rovereto, Vallagarina e Monte Baldo",17878,2103
Presenze,2019-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",21726,44580
Presenze,2019-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",104266,71879
Presenze,2019-03,Val di Sole,112504,155787
Presenze,2019-03,Val di Non,7274,1461
Presenze,2019-04,"Trento, Monte Bondone e Altopiano di Pinè",25243,14141
Presenze,2019-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",12795,7551
Presenze,2019-04,Val di Fiemme e Val di Cembra,12642,12763
Presenze,2019-04,Val di Fassa,9482,3692
Presenze,2019-04,"San Martino di Castrozza, Primiero e Vanoi",9351,482
Presenze,2019-04,"Valsugana, Tesino e Valle dei Mocheni",16907,11908
Presenze,2019-04,Altipiani cimbri e Vigolana,3605,344
Presenze,2019-04,"Rovereto, Vallagarina e Monte Baldo",7587,4871
Presenze,2019-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",44353,158836
Presenze,2019-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",13058,12176
Presenze,2019-04,Val di Sole,12516,42126
Presenze,2019-04,Val di Non,10376,3468
Presenze,2019-05,"Trento, Monte Bondone e Altopiano di Pinè",21999,19201
Presenze,2019-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",6139,17946
Presenze,2019-05,Val di Fiemme e Val di Cembra,6472,8073
Presenze,2019-05,Val di Fassa,4849,4280
Presenze,2019-05,"San Martino di Castrozza, Primiero e Vanoi",4560,2477
Presenze,2019-05,"Valsugana, Tesino e Valle dei Mocheni",13671,20628
Presenze,2019-05,Altipiani cimbri e Vigolana,4862,2995
Presenze,2019-05,"Rovereto, Vallagarina e Monte Baldo",7091,6438
Presenze,2019-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",27122,190695
Presenze,2019-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4880,3545
Presenze,2019-05,Val di Sole,6098,6883
Presenze,2019-05,Val di Non,7542,6227
Presenze,2019-06,"Trento, Monte Bondone e Altopiano di Pinè",28067,35707
Presenze,2019-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",77892,28495
Presenze,2019-06,Val di Fiemme e Val di Cembra,39266,25574
Presenze,2019-06,Val di Fassa,89908,31256
Presenze,2019-06,"San Martino di Castrozza, Primiero e Vanoi",30194,4912
Presenze,2019-06,"Valsugana, Tesino e Valle dei Mocheni",28776,32069
Presenze,2019-06,Altipiani cimbri e Vigolana,21451,9348
Presenze,2019-06,"Rovereto, Vallagarina e Monte Baldo",13028,7429
Presenze,2019-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",44411,243056
Presenze,2019-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",29921,8557
Presenze,2019-06,Val di Sole,35155,18467
Presenze,2019-06,Val di Non,10926,10100
Presenze,2019-07,"Trento, Monte Bondone e Altopiano di Pinè",48910,40455
Presenze,2019-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",219585,19220
Presenze,2019-07,Val di Fiemme e Val di Cembra,139195,19872
Presenze,2019-07,Val di Fassa,357495,43356
Presenze,2019-07,"San Martino di Castrozza, Primiero e Vanoi",101997,15687
Presenze,2019-07,"Valsugana, Tesino e Valle dei Mocheni",58757,33227
Presenze,2019-07,Altipiani cimbri e Vigolana,77391,9020
Presenze,2019-07,"Rovereto, Vallagarina e Monte Baldo",29791,9341
Presenze,2019-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",67170,293464
Presenze,2019-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",146259,21072
Presenze,2019-07,Val di Sole,209655,22477
Presenze,2019-07,Val di Non,35802,8342
Presenze,2019-08,"Trento, Monte Bondone e Altopiano di Pinè",70483,32669
Presenze,2019-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",257952,14018
Presenze,2019-08,Val di Fiemme e Val di Cembra,174875,12720
Presenze,2019-08,Val di Fassa,443234,30770
Presenze,2019-08,"San Martino di Castrozza, Primiero e Vanoi",134533,7852
Presenze,2019-08,"Valsugana, Tesino e Valle dei Mocheni",83812,27091
Presenze,2019-08,Altipiani cimbri e Vigolana,98497,7016
Presenze,2019-08,"Rovereto, Vallagarina e Monte Baldo",28904,8133
Presenze,2019-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",126388,268613
Presenze,2019-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",211997,14512
